name,latitude,longitude
Unnamed Island,20.4551867,85.9584019
Mamlia Island,23.0240355,70.4302281
Unnamed Island,22.2126484,90.4012518
Unnamed Island,28.3370125,81.1901906
Unnamed Island,25.5616285,84.6656023
Unnamed Island,22.8921951,90.5802336
Unnamed Island,32.7256665,74.4572361
Unnamed Island,24.5510094,84.7931623
Unnamed Island,7.9503261,80.9952061
Unnamed Island,9.6397432,79.8579436
Unnamed Island,21.3768993,95.2153462
Unnamed Island,21.4811208,95.3159532
Unnamed Island,21.5401672,95.3257714
Unnamed Island,21.4458715,95.3335552
Unnamed Island,21.2865876,95.0423249
Unnamed Island,21.2735585,95.0351929
Unnamed Island,21.2883943,95.0203496
Unnamed Island,21.221756,94.9230686
Unnamed Island,21.317731,95.0976716
Unnamed Island,20.8734593,94.7699493
Unnamed Island,20.7532317,94.7303277
Unnamed Island,20.5326598,94.8103005
Unnamed Island,20.6568239,94.7656692
Unnamed Island,20.5566771,94.7901933
Unnamed Island,20.6908744,94.7294238
Unnamed Island,20.4670196,94.8192269
Unnamed Island,20.4734384,94.8411928
Unnamed Island,20.4980988,94.7803134
Unnamed Island,20.4074128,94.8729327
Unnamed Island,20.4473724,94.8365646
Unnamed Island,20.483377,94.8430858
Unnamed Island,21.0758443,94.8358083
Unnamed Island,21.0880561,94.8120761
Unnamed Island,21.0325023,94.8338288
Unnamed Island,26.7908067,93.9153788
Unnamed Island,26.7376121,93.8103032
Unnamed Island,26.8278691,93.878961
Unnamed Island,26.7697841,93.8271864
Unnamed Island,26.7634937,93.8146967
Unnamed Island,26.7850448,93.8100712
Unnamed Island,26.8118021,93.9271121
Unnamed Island,26.9040172,94.2393789
Unnamed Island,26.9038856,93.9895405
Unnamed Island,26.9039251,94.1440036
Unnamed Island,26.855764,93.8364936
Unnamed Island,26.8989173,94.0143549
Unnamed Island,26.8885894,94.0368332
Unnamed Island,26.9398082,93.9364528
Unnamed Island,26.8985634,94.0608953
Unnamed Island,26.9131092,93.9151239
Unnamed Island,26.8812158,93.8718239
Unnamed Island,26.7381269,93.7588437
Unnamed Island,26.917234,94.0315184
Unnamed Island,26.904092,93.9192747
Unnamed Island,26.7475659,93.7763545
Unnamed Island,26.9151517,93.9514384
Unnamed Island,9.6534346,79.9914834
Unnamed Island,32.3574105,73.8084591
Unnamed Island,23.9184528,89.6701366
Unnamed Island,24.9675983,87.9760663
Unnamed Island,28.068145,69.0775935
Unnamed Island,23.6753823,96.1334811
Unnamed Island,25.2320803,86.9702604
Unnamed Island,16.0740195,94.6288014
Unnamed Island,16.368061,94.6427611
Diamond Island,15.86401,94.2760626
Unnamed Island,16.3106194,94.6779697
Unnamed Island,16.0640221,94.4616844
玉松岛,29.5489821,94.8822068
Evergreen Island,12.2112347,92.7450505
Pearl Island,18.3752009,94.3215041
Unnamed Island,25.810339,89.7760168
Unnamed Island,25.8615813,89.7542104
Unnamed Island,25.5823393,89.7056618
Unnamed Island,25.6473334,89.7336941
Unnamed Island,25.6410838,89.7219032
Unnamed Island,25.7617591,89.805678
Unnamed Island,25.7401602,89.7699483
Unnamed Island,25.6811875,89.7634828
Unnamed Island,25.7948208,89.8405474
Unnamed Island,25.8030046,89.797742
Unnamed Island,25.6972972,89.7930086
Unnamed Island,25.6979289,89.7789538
Unnamed Island,25.7476175,89.8454112
Unnamed Island,25.7440242,89.8144172
Unnamed Island,25.7584028,89.814755
Unnamed Island,25.7879861,89.8428347
Unnamed Island,25.7495901,89.7856365
Unnamed Island,25.7720203,89.8255411
Unnamed Island,29.6521225,94.3660831
Unnamed Island,29.6522238,94.3657866
Unnamed Island,29.6520252,94.3647947
Chariyam Thuruth,10.0623718,76.2590003
Unnamed Island,25.4371711,89.6624118
Unnamed Island,25.1071409,89.6257674
Unnamed Island,25.4676114,89.6845199
Unnamed Island,25.1871845,89.6455246
Unnamed Island,24.6607061,89.7724628
Unnamed Island,24.6536453,89.7877729
Unnamed Island,24.5097907,89.8256336
Unnamed Island,25.0694185,89.6597618
Unnamed Island,24.938216,89.5775306
Unnamed Island,24.9558363,89.5700526
Unnamed Island,25.1360872,89.6560013
Unnamed Island,25.0017939,89.5807332
Unnamed Island,25.7812611,89.7614712
Unnamed Island,24.4933141,89.747303
Unnamed Island,17.1126282,95.6284212
Unnamed Island,8.9183274,81.0177082
Unnamed Island,16.7013548,96.2650694
Unnamed Island,16.7009009,96.2640809
Unnamed Island,23.0775316,90.5376553
Unnamed Island,23.0590574,90.5305293
Gothuruth,10.1872068,76.2157945
Unnamed Island,24.511823,89.7638234
Unnamed Island,22.5106161,90.8821249
Unnamed Island,22.7033564,90.7287939
Unnamed Island,20.5902586,81.5937343
Unnamed Island,23.0539495,90.533254
Unnamed Island,23.1108734,90.55712
Unnamed Island,10.2049932,76.2252835
Unnamed Island,25.0413868,82.9410877
Unnamed Island,25.0431434,82.9410295
Unnamed Island,16.3340085,94.6252617
Unnamed Island,9.5897846,80.1022794
Unnamed Island,29.482805,96.6425812
Unnamed Island,29.4816842,96.6411758
Unnamed Island,29.48231,96.6441476
Unnamed Island,29.4996773,96.7406907
Unnamed Island,30.604457,70.8660677
Unnamed Island,32.4660097,74.0476404
Unnamed Island,31.9621156,73.1591336
Unnamed Island,17.0940849,81.6929037
ކެލާ,6.9518294,73.2155077
Unnamed Island,21.7183351,88.6102824
Unnamed Island,16.7968724,94.7467195
Taik Kyun,18.7225228,93.8132959
Kuruva Island,11.8215608,76.0920965
Unnamed Island,24.3160734,83.4464296
Unnamed Island,24.3144674,83.4470231
Unnamed Island,24.3143498,83.4498937
Unnamed Island,24.5491473,80.966276
Unnamed Island,24.15475,89.7173461
Unnamed Island,24.0242979,89.6748197
Unnamed Island,24.048865,89.7507959
Unnamed Island,24.7635659,89.571688
Unnamed Island,24.9130057,89.5932054
Unnamed Island,22.4909832,90.9102841
Unnamed Island,25.045315,89.6581372
Unnamed Island,24.974638,89.6478045
Unnamed Island,24.9675498,89.6150332
Unnamed Island,25.029832,89.6967199
Unnamed Island,25.0400372,89.6875763
Unnamed Island,25.0545971,89.7142484
Unnamed Island,25.003908,89.6765722
Unnamed Island,18.6269038,72.903602
Unnamed Island,23.7446529,86.4144917
Unnamed Island,22.4496725,92.059427
Unnamed Island,25.7013099,89.7263369
Unnamed Island,14.8712656,93.5830337
Inn Ye Island ( ox-bow lake),17.2473649,95.2218238
Unnamed Island,16.2521164,94.992912
Unnamed Island,25.857182,89.7792006
Unnamed Island,25.591733,89.7551814
Unnamed Island,25.1471514,89.6950865
Island in Lake,22.8137504,86.1983936
Unnamed Island,32.6532225,73.4331617
Poovar Island,8.3092818,77.0817395
Unnamed Island,24.5422652,73.6818163
Solar Observatory,24.6044092,73.6740764
Unnamed Island,19.2586144,73.6048557
ভাসান চর,22.3695989,91.3980638
Unnamed Island,25.7793982,89.7967034
Unnamed Island,25.7239633,89.8371403
Unnamed Island,25.9651489,89.8840963
Unnamed Island,25.9869104,89.878563
Unnamed Island,21.4491842,72.7533719
Unnamed Island,21.140454,72.683499
Unnamed Island,25.4507222,89.7150917
Unnamed Island,27.1043221,68.0840537
Unnamed Island,21.1182426,92.1679473
Unnamed Island,21.2497282,73.1295072
Unnamed Island,8.9493242,76.55083
Unnamed Island,25.4591397,89.7230137
Unnamed Island,24.3079606,90.6339394
Unnamed Island,11.9759544,75.2920398
Unnamed Island,30.2643849,78.0454613
Unnamed Island,30.2540462,78.0263463
Unnamed Island,16.6899058,82.0976865
Shorts Island,20.7805559,86.9081319
Unnamed Island,25.5617448,89.8013663
Unnamed Island,25.5270858,89.7228769
Unnamed Island,23.5891073,90.0091276
Unnamed Island,23.3082188,90.57778
M.G.R. Thittu,11.4810633,79.7866393
Unnamed Island,28.1955608,81.1011252
Unnamed Island,28.2176659,81.0944707
Unnamed Island,27.9423308,81.2335538
Unnamed Island,27.6779709,81.2976319
Unnamed Island,27.6700029,81.2922245
Unnamed Island,27.6661817,81.2815976
Unnamed Island,27.7105357,81.2863183
Unnamed Island,27.6043192,81.3201168
Unnamed Island,27.4037276,81.3750646
Unnamed Island,27.4023315,81.4093351
Unnamed Island,27.4468516,81.3874698
Unnamed Island,27.4856693,81.3569677
Unnamed Island,27.4967495,81.3348287
Unnamed Island,27.5281666,81.3514048
Unnamed Island,27.0127048,81.6110748
Unnamed Island,27.007643,81.5924254
Unnamed Island,26.9909888,81.6088862
Unnamed Island,27.0756606,81.5014274
Unnamed Island,27.1586603,81.4971077
Unnamed Island,27.3033414,81.3998133
Unnamed Island,27.1920822,81.4680339
Unnamed Island,26.9365081,81.6702765
Unnamed Island,26.8380856,81.8382687
Unnamed Island,26.7996915,81.9061714
Unnamed Island,26.8023896,81.9437787
Unnamed Island,26.783401,81.9638657
Unnamed Island,26.8088153,82.1638473
Unnamed Island,26.7244282,82.2934126
Unnamed Island,26.7489207,82.2850469
Unnamed Island,26.7680663,82.2658503
Unnamed Island,26.792052,82.2555399
Unnamed Island,26.8034142,82.2421663
Unnamed Island,26.6617137,82.4066529
Unnamed Island,26.6861956,82.3961474
Unnamed Island,26.6960137,82.3964712
Unnamed Island,26.6792868,82.5098361
Unnamed Island,26.667934,82.5187772
Unnamed Island,26.6629344,82.5018833
Unnamed Island,26.5115388,82.9138961
Unnamed Island,26.5755497,82.8233877
Unnamed Island,26.5675137,82.8235875
Unnamed Island,26.5682596,82.8147912
Unnamed Island,26.5726304,82.778969
Unnamed Island,26.5949739,82.6410699
Unnamed Island,26.5773764,82.6421481
Unnamed Island,26.4500654,83.0287456
Unnamed Island,26.2664053,83.6685276
Unnamed Island,26.2457767,83.7568634
Unnamed Island,26.2656181,83.7440586
Unnamed Island,26.1275182,84.0342736
Unnamed Island,25.9154786,84.3662346
Unnamed Island,26.1254454,83.9797952
Unnamed Island,25.8583486,84.5195147
Unnamed Island,25.8497706,84.5202148
Unnamed Island,25.831173,84.5249676
Unnamed Island,18.4503932,77.7713947
Unnamed Island,25.7525785,84.7536689
Unnamed Island,25.7579233,84.6750426
Unnamed Island,25.7849205,84.6270875
Unnamed Island,25.7427808,84.6541536
Unnamed Island,25.7287376,84.6331492
Unnamed Island,15.327829,76.3597253
Unnamed Island,30.1401168,77.4416318
Unnamed Island,30.0935045,77.3816215
Unnamed Island,30.0625616,77.337942
Unnamed Island,22.2745895,76.7593691
Unnamed Island,21.7409772,82.518053
Unnamed Island,22.2495432,76.4764014
Mandhata,22.2497301,76.1460179
Unnamed Island,29.8268643,77.1785756
Unnamed Island,22.1444897,75.3595772
Unnamed Island,29.5050365,77.1150997
Unnamed Island,29.1205616,77.1375364
Unnamed Island,16.3186976,75.7979205
Unnamed Island,20.8777715,85.9605692
Unnamed Island,26.8045419,81.8591362
Unnamed Island,16.3358976,76.5769494
Unnamed Island,26.8056956,82.0727956
Unnamed Island,26.7992891,82.0608866
Unnamed Island,25.9199724,84.4201684
Unnamed Island,16.3983774,76.7229205
Unnamed Island,26.967509,81.6743642
Unnamed Island,26.8424375,81.7976975
Unnamed Island,26.7377153,82.3199477
Unnamed Island,25.7511443,84.7849006
Unnamed Island,26.3424604,83.3053257
Unnamed Island,27.4669715,77.7198171
Unnamed Island,26.2704544,83.5669725
Unnamed Island,16.35971,77.5133125
Unnamed Island,16.9012136,95.5849828
Unnamed Island,19.0104336,78.6554253
Unnamed Island,18.9753961,78.608846
Unnamed Island,16.2001779,77.9135477
Unnamed Island,18.2464702,80.5936861
Unnamed Island,16.7563459,81.8845005
Unnamed Island,25.9068735,80.4021201
Unnamed Island,25.4969474,81.1563988
Unnamed Island,25.338233,81.6233261
Unnamed Island,30.3371801,77.5865677
Irakam,13.5676736,80.1431313
Unnamed Island,13.7173679,80.1196271
Unnamed Island,13.788583,80.166547
Unnamed Island,13.7605377,80.1475542
Unnamed Island,13.8220623,80.1905125
Unnamed Island,16.6080336,80.2938392
Lanka,16.5949122,80.38855
Unnamed Island,13.8746994,80.1916095
Unnamed Island,13.8590491,80.1992015
Unnamed Island,13.7670711,80.0805259
Unnamed Island,16.5816577,80.4782479
Unnamed Island,16.5869017,80.4915043
Unnamed Island,13.8038741,80.0987219
Unnamed Island,13.8375505,80.1237095
Unnamed Island,23.679415,90.577371
Unnamed Island,23.5897176,90.5727736
Unnamed Island,23.6025888,90.5810836
Unnamed Island,10.3051194,76.8278655
Unnamed Island,23.4976951,90.6167551
Unnamed Island,25.7122092,84.1932964
Unnamed Island,25.7094057,84.2467689
Unnamed Island,25.6854299,84.0590142
Unnamed Island,25.7173979,84.0898758
Unnamed Island,25.6528585,84.0509462
Unnamed Island,24.4564077,88.2920203
Kanika island,20.8119784,87.0038594
Unnamed Island,23.6389998,89.8655086
Unnamed Island,17.899811,95.468477
Unnamed Island,17.9303418,95.470038
Unnamed Island,18.2606631,95.3444986
Unnamed Island,11.5420005,75.6640362
Unnamed Island,27.2776047,94.6903291
Unnamed Island,27.4888893,94.8881798
Unnamed Island,11.5085944,75.6759554
Unnamed Island,27.2360878,94.6336556
Unnamed Island,27.3449194,94.6471578
Unnamed Island,27.5132322,94.9330128
Unnamed Island,18.3648227,83.9023132
Unnamed Island,27.5691203,95.2350592
Unnamed Island,27.5599909,95.1893945
Unnamed Island,27.5769017,95.1189409
Unnamed Island,27.2002212,94.6384259
Unnamed Island,27.1896846,94.607221
Unnamed Island,20.2125678,92.7359913
Unnamed Island,27.6521113,95.0123366
Parikud,19.638578,85.3494486
Unnamed Island,9.0633227,76.4994071
Unnamed Island,9.05013,76.5057872
Ghoramara Island,21.913319,88.1291954
Unnamed Island,22.6320412,80.3361713
Unnamed Island,10.0788283,76.1986915
Unnamed Island,10.0785754,76.1988424
Unnamed Island,10.0782889,76.1989939
Unnamed Island,27.4065996,94.7086394
Veliyam Kallu,11.4938245,75.5289609
Edanad,9.3343609,76.6339618
Vempuram Island,10.1882504,76.5693196
Unnamed Island,23.646453,90.3388853
Thuruthu,10.3867836,76.2424983
Unnamed Island,21.8447361,89.8604447
Unnamed Island,8.9990881,76.5966183
Unnamed Island,25.9716403,89.8645458
kakkathuruth crow island,9.8648999,76.4994676
Unnamed Island,11.5942697,76.1575837
Unnamed Island,23.0315098,88.8378262
Unnamed Island,9.7452166,76.3339811
Unnamed Island,12.7817264,79.7736888
Unnamed Island,12.4604984,80.1370189
Unnamed Island,12.4643929,80.1365249
Unnamed Island,12.464901,80.1372813
Unnamed Island,12.4578479,80.1416828
Unnamed Island,12.4579999,80.1408647
Unnamed Island,12.4564336,80.1411275
Unnamed Island,12.4595405,80.1428844
Unnamed Island,12.4586271,80.1471061
Unnamed Island,32.0758098,75.0290412
Unnamed Island,25.8371206,89.8262572
Unnamed Island,25.832023,89.800103
Unnamed Island,25.8576281,89.821853
Unnamed Island,25.9926115,89.9249411
Unnamed Island,25.9810734,89.8564636
Unnamed Island,25.9361521,89.8262787
Unnamed Island,25.9001422,89.7905141
Unnamed Island,27.9090625,95.3899862
Unnamed Island,27.8256195,95.3822064
Unnamed Island,27.8597269,95.3793163
Unnamed Island,22.6389787,88.4486902
Unnamed Island,19.6801589,93.6349541
Unnamed Island,19.7000254,93.6295573
Unnamed Island,19.6478172,93.6467148
Unnamed Island,19.6056581,93.6543362
Unnamed Island,19.6013842,93.645566
Unnamed Island,19.5983913,93.6550062
Char Butum,22.2884757,90.6262663
Unnamed Island,23.9609169,96.2699479
Valiyavattom,10.0542017,76.2307806
Unnamed Island,22.0690455,88.1399129
ပြည်တော်သာကျွန်း,19.867075,95.137074
Unnamed Island,23.8511011,89.4653942
Unnamed Island,23.8557957,89.4192669
Unnamed Island,21.9873865,96.027739
Unnamed Island,23.5222723,90.1767093
Unnamed Island,23.4951541,90.2126535
Unnamed Island,23.5096123,90.2016351
Unnamed Island,26.2039302,90.4859627
Unnamed Island,26.2143936,90.4885429
Unnamed Island,26.1960511,90.4530733
Unnamed Island,26.1322362,90.3476759
Unnamed Island,26.1314657,90.3802139
Unnamed Island,26.136951,90.3680581
Unnamed Island,26.1685052,90.2725607
Unnamed Island,26.1657775,90.2832547
Unnamed Island,26.1764491,90.3086847
Unnamed Island,26.1809745,90.290026
Unnamed Island,26.1414033,90.2488942
Unnamed Island,26.1401487,90.2394158
Unnamed Island,26.1167638,90.3022286
Unnamed Island,26.0788284,90.2766323
Unnamed Island,27.0980733,94.5614571
Unnamed Island,26.1567608,91.4948762
Unnamed Island,26.1963468,91.6165298
Unnamed Island,27.0770629,94.4625011
Unnamed Island,26.0771324,90.2328318
Unnamed Island,26.0657579,90.2098185
Unnamed Island,26.0704996,90.2642781
Unnamed Island,26.1646506,91.4490985
Unnamed Island,26.1428279,91.4913055
Unnamed Island,27.4631734,94.8674141
Unnamed Island,26.1638158,91.5124568
Unnamed Island,26.2171923,91.417471
Unnamed Island,27.5019382,94.8975983
Unnamed Island,26.076207,90.1380855
Unnamed Island,26.0948288,90.1217616
Unnamed Island,25.9743962,90.0640511
Unnamed Island,27.2095877,94.6297475
Unnamed Island,26.1121877,90.1423287
Unnamed Island,26.1041313,90.1373666
Unnamed Island,26.0634518,90.0920883
Unnamed Island,27.217954,94.672392
Unnamed Island,26.5769714,92.5269346
Unnamed Island,25.9626987,90.0365987
Unnamed Island,27.2737977,94.5892476
Unnamed Island,26.11363,91.2913522
Unnamed Island,26.1320601,91.3140411
Unnamed Island,26.1432935,91.3345143
Unnamed Island,26.1126066,91.3344888
Unnamed Island,26.1144066,91.3961266
Unnamed Island,26.1164572,91.3750097
Unnamed Island,26.1159926,91.3501134
Unnamed Island,26.1020719,91.3524375
Unnamed Island,27.396611,94.7020948
Unnamed Island,20.7620965,71.147735
Unnamed Island,26.9832939,94.3424132
Unnamed Island,25.9467617,89.9672931
Unnamed Island,26.925588,94.3579304
Unnamed Island,26.5825336,92.7601232
Unnamed Island,26.0531104,90.0517291
Unnamed Island,26.0068016,90.0154549
Unnamed Island,25.9980752,89.9881285
Unnamed Island,26.0420664,90.0126011
Unnamed Island,26.2592388,91.8596989
Unnamed Island,26.5910191,93.0196904
Unnamed Island,26.6098445,93.037314
Unnamed Island,26.7068553,93.6427719
Unnamed Island,26.6511647,93.1197792
Unnamed Island,26.6379022,93.1061898
Unnamed Island,26.3271357,91.9870448
Unnamed Island,26.224921,91.3478597
Unnamed Island,25.8645237,89.8704896
Unnamed Island,26.6195984,93.1514261
Unnamed Island,25.8726221,89.8836484
Unnamed Island,26.2190377,91.3426937
Unnamed Island,26.216276,91.4174134
Unnamed Island,26.2246928,91.3975033
Unnamed Island,26.2224306,91.3812733
Unnamed Island,26.2149806,91.3848728
Unnamed Island,26.2042541,91.3619949
Unnamed Island,26.199227,91.3704244
Unnamed Island,26.7798571,93.5246828
Unnamed Island,26.7665017,93.5050088
Unnamed Island,25.7952011,89.9156338
Unnamed Island,25.8172239,89.8762734
Unnamed Island,25.8739358,89.9055675
Unnamed Island,25.809429,89.9092662
Unnamed Island,26.5973315,92.8821972
Unnamed Island,26.6760352,93.1811723
Unnamed Island,26.6781105,93.1763256
Unnamed Island,26.687141,93.190796
Unnamed Island,26.6964706,93.1882078
Unnamed Island,26.2506346,91.3480793
Unnamed Island,26.2413438,91.3637142
Unnamed Island,26.1963468,91.4191192
Unnamed Island,26.6312466,93.2072931
Unnamed Island,26.2429195,91.3730154
Unnamed Island,26.2310258,91.4039312
Unnamed Island,25.8831242,89.9586027
Unnamed Island,26.5994487,93.1201952
Unnamed Island,26.6304839,93.1682635
Unnamed Island,26.2306172,91.3577496
Unnamed Island,25.8981459,89.8881526
Unnamed Island,25.8965178,89.8709589
Unnamed Island,25.8929485,89.8754409
Unnamed Island,25.9247497,89.9210733
Unnamed Island,25.9053674,89.9225646
Unnamed Island,25.8914085,89.9184219
Unnamed Island,26.7397848,93.2898876
Unnamed Island,26.7211268,93.2181707
Unnamed Island,26.7320857,93.2543402
Unnamed Island,26.8035387,93.8666135
Unnamed Island,24.7188513,89.7045279
Unnamed Island,24.6788802,89.6855485
Unnamed Island,24.6559539,89.6833706
Unnamed Island,24.6031766,89.6688679
Unnamed Island,26.1553114,91.2563413
Unnamed Island,26.1479717,91.2366808
Unnamed Island,26.3809654,92.1836105
Unnamed Island,26.3673545,92.1612462
Unnamed Island,26.1698787,91.2923172
Unnamed Island,26.1697897,91.2704128
Unnamed Island,26.1624676,91.2737193
Unnamed Island,26.3306414,92.1420457
Unnamed Island,26.3770881,92.1023073
Unnamed Island,26.1708488,91.3127334
Unnamed Island,26.7785496,93.3965698
Unnamed Island,26.2384206,90.5319424
Unnamed Island,26.2168744,91.3119421
Unnamed Island,26.2224858,91.305803
Unnamed Island,26.198385,91.26324
Unnamed Island,26.1942639,91.2390464
Unnamed Island,26.1715168,91.2336123
Unnamed Island,26.3444517,92.1250069
Unnamed Island,26.2452793,90.4255431
Unnamed Island,26.2380152,90.4428293
Unnamed Island,25.3423748,89.6284524
Unnamed Island,26.3938565,92.0794039
Unnamed Island,26.383152,92.0488912
Unnamed Island,26.2216364,91.2392114
Unnamed Island,26.2296463,91.2796443
Unnamed Island,26.2426886,91.2695278
Unnamed Island,26.2524314,91.2912972
Unnamed Island,26.2565979,91.3149543
Unnamed Island,26.2291514,91.3250857
Unnamed Island,26.2428306,91.3027489
Unnamed Island,25.2864547,89.6376979
Unnamed Island,25.3639928,89.7366929
Unnamed Island,25.3652585,89.7057295
Unnamed Island,25.3445291,89.7167051
Unnamed Island,26.2122492,90.3824763
Unnamed Island,26.2112645,90.3976844
Unnamed Island,26.7968806,93.9557796
Unnamed Island,26.2295199,91.1636133
Unnamed Island,26.2430541,91.2000216
Unnamed Island,26.2376821,91.2190851
Unnamed Island,25.9805668,90.1098204
Unnamed Island,25.2169951,89.602046
Unnamed Island,25.2049455,89.5888013
Unnamed Island,25.2774517,89.6482337
Unnamed Island,25.2481723,89.6308959
Unnamed Island,25.2398485,89.668943
Unnamed Island,25.2553306,89.6820402
Unnamed Island,26.2311862,91.1980758
Unnamed Island,26.2416109,91.2036802
Unnamed Island,26.2495642,91.213251
Unnamed Island,26.2267807,91.1340527
Unnamed Island,25.2718571,89.6146202
Unnamed Island,26.1431346,91.1875427
Unnamed Island,26.1628962,91.2044446
Unnamed Island,26.1760723,91.2123598
Unnamed Island,26.1786965,91.1594436
Unnamed Island,26.1698366,91.1795725
Unnamed Island,26.9962826,94.387343
Unnamed Island,26.7712626,93.7641143
Unnamed Island,26.1986419,91.2114533
Unnamed Island,26.1909495,91.2097816
Unnamed Island,26.1827266,91.1744146
Unnamed Island,26.6000322,92.4838221
Unnamed Island,26.5097868,92.4528131
Unnamed Island,26.387237,92.2021097
Unnamed Island,26.1920884,90.5990539
Unnamed Island,26.2021422,90.6539198
Unnamed Island,26.2171681,90.618791
Unnamed Island,26.4152569,92.2460979
Unnamed Island,27.6067349,95.0635003
Unnamed Island,26.2000799,91.1270052
Unnamed Island,27.6121153,94.9824057
Unnamed Island,27.6205923,94.9545403
Unnamed Island,26.180277,91.1093328
Unnamed Island,26.1928177,91.1063991
Unnamed Island,26.2047414,91.0922881
Unnamed Island,26.2457272,91.0979964
Unnamed Island,26.2224727,91.0746599
Unnamed Island,26.2318527,91.0447231
Unnamed Island,26.2803057,92.0231232
Unnamed Island,26.3080041,92.1279466
Unnamed Island,26.303355,92.1039869
Unnamed Island,27.5292183,94.9660832
Unnamed Island,26.3244013,92.0415848
Unnamed Island,26.3444747,92.0277715
Unnamed Island,26.3641168,92.0354748
Unnamed Island,26.3573334,92.0335946
Unnamed Island,26.362892,92.0025802
Unnamed Island,26.3598574,92.0174812
Unnamed Island,26.8286588,93.9840057
Unnamed Island,26.8062992,93.9784267
Unnamed Island,26.2211451,90.8153923
Unnamed Island,26.8962288,94.322117
Unnamed Island,26.1533287,90.7833424
Unnamed Island,26.1816196,90.8353173
Unnamed Island,26.2031626,90.8414331
Unnamed Island,26.245483,90.7859422
Unnamed Island,25.405978,89.6370328
Unnamed Island,26.1695538,90.7512813
Unnamed Island,27.674658,95.0567727
Unnamed Island,25.4225058,89.683553
Unnamed Island,25.4884186,89.7001619
Unnamed Island,25.4081293,89.7272301
Unnamed Island,25.3939406,89.7284264
Unnamed Island,27.6767703,95.0857372
Unnamed Island,27.6735434,95.1256974
Unnamed Island,26.9077653,94.0827298
Unnamed Island,26.1563106,90.9307412
Unnamed Island,26.1678963,90.9381877
Unnamed Island,26.177984,90.9267153
unknown,26.4927174,92.3322317
Unnamed Island,26.539958,92.3601857
Unnamed Island,26.5108001,92.3833951
Unnamed Island,26.5071729,92.3859163
Unnamed Island,26.4652496,92.3665103
Unnamed Island,26.5163176,92.3417374
Unnamed Island,26.5201306,92.3283291
Unnamed Island,27.6491692,95.1212631
Unnamed Island,27.6406925,95.1044972
Unnamed Island,26.182348,90.884726
Unnamed Island,27.5988161,95.129832
Unnamed Island,26.2271453,90.909122
Unnamed Island,27.5775216,95.1108112
Unnamed Island,26.2248463,90.942142
Unnamed Island,26.171512,90.7365185
Unnamed Island,26.9348897,94.2004654
Unnamed Island,26.2201096,90.6814286
Unnamed Island,27.7024815,95.1016044
Unnamed Island,27.6873959,95.12798
Unnamed Island,27.7014035,95.1484037
Unnamed Island,26.2425586,90.7447207
Unnamed Island,26.1833498,90.9696548
Unnamed Island,26.2110127,90.9566233
Unnamed Island,26.2181883,90.958537
Unnamed Island,26.2308807,90.9841092
Unnamed Island,26.2263043,90.9708738
Unnamed Island,26.9225479,94.1735795
Unnamed Island,26.92691,94.2063769
Unnamed Island,26.2117911,90.9808221
Unnamed Island,26.1950451,90.9957017
Unnamed Island,26.4457173,92.3373252
Unnamed Island,26.4889857,92.2629744
Unnamed Island,26.5036894,92.2801003
Unnamed Island,26.5203973,92.2965396
Unnamed Island,26.4926879,92.292653
Unnamed Island,26.4568119,92.2911041
Unnamed Island,25.0885022,89.6317059
Unnamed Island,25.072732,89.6908057
Unnamed Island,26.200738,89.2863219
Unnamed Island,24.4538504,89.8082354
Unnamed Island,25.104009,89.5990527
Unnamed Island,26.0873324,89.3942573
Unnamed Island,24.521602,89.8056927
Unnamed Island,27.7098329,95.224329
Unnamed Island,27.7515103,95.3091364
Unnamed Island,27.5999487,95.1914679
Unnamed Island,22.9550689,92.2236002
Unnamed Island,27.7189264,95.3252631
Unnamed Island,22.9434152,92.2430214
Unnamed Island,25.012621,89.5749369
Unnamed Island,23.9979907,89.7372964
Unnamed Island,25.0251738,89.6268618
Unnamed Island,25.0439451,89.6355306
Unnamed Island,25.0616903,89.5991492
Unnamed Island,23.9081979,89.7219394
Unnamed Island,24.0370882,89.698293
Unnamed Island,23.9970428,89.6801104
Unnamed Island,24.0325009,89.6654749
Unnamed Island,24.0598023,89.6961808
Unnamed Island,24.0240921,89.7705317
Unnamed Island,27.8253472,95.5622967
Unnamed Island,27.793433,95.5153325
Unnamed Island,27.6704883,95.4686688
Unnamed Island,27.710082,95.4993251
Unnamed Island,24.1246668,89.7712934
Unnamed Island,24.1177419,89.7380876
Unnamed Island,25.8049332,89.8455182
Unnamed Island,24.3465096,89.7700609
Unnamed Island,24.4176814,89.8040861
Unnamed Island,23.8604645,96.2389241
Unnamed Island,23.8699578,96.2639438
Unnamed Island,23.3476338,96.0031579
Unnamed Island,25.8720304,89.7671668
Unnamed Island,24.5770545,89.7987217
Unnamed Island,25.8856106,89.7945816
Unnamed Island,24.5501567,89.7236788
Unnamed Island,24.5442044,89.6949135
Unnamed Island,21.7671154,95.429469
Unnamed Island,21.8265045,95.4435834
Unnamed Island,23.1259364,95.9893339
Unnamed Island,21.8922232,95.5175606
Unnamed Island,23.6940595,96.1278874
Unnamed Island,22.5207763,95.9817915
Unnamed Island,23.6420418,96.0978245
Unnamed Island,26.0080942,89.9561405
Unnamed Island,26.0105815,89.9303591
Unnamed Island,26.0007339,89.9037302
Unnamed Island,21.9129386,95.7068396
Unnamed Island,21.9102934,95.6755892
